	-2.65508e-06	-4.70062e-07	-2.18891e-07	-9.55241e-08	-3.8855e-08
	-1.89037e-06	-3.30217e-07	-1.66183e-07	-7.31745e-08	-2.93666e-08
	-1.33215e-06	-2.2416e-07	-1.1518e-07	-5.04139e-08	-2.02033e-08
	-1.02081e-06	-1.76015e-07	-7.93827e-08	-3.62804e-08	-1.37957e-08
	-8.28955e-07	-1.44867e-07	-6.04697e-08	-2.88045e-08	-8.7379e-09
	-6.97607e-07	-1.14329e-07	-5.04958e-08	-2.44876e-08	-5.0883e-09
	-6.01968e-07	-9.12238e-08	-4.41462e-08	-2.07887e-08	-3.76353e-09
	-5.31418e-07	-8.24549e-08	-4.28654e-08	-1.71807e-08	-4.31128e-09
	-4.7452e-07	-8.30053e-08	-4.51453e-08	-1.43782e-08	-4.25802e-09
	-4.25692e-07	-8.32993e-08	-4.78567e-08	-1.27445e-08	-3.2618e-09
	-3.82918e-07	-7.91123e-08	-4.60984e-08	-1.18484e-08	-2.21294e-09
	-3.42956e-07	-7.20134e-08	-4.05934e-08	-1.12088e-08	-1.40579e-09
	-3.01114e-07	-6.48215e-08	-3.76447e-08	-1.10303e-08	-7.51063e-10
	-2.57544e-07	-5.9539e-08	-3.71909e-08	-1.19494e-08	2.55593e-10
	-2.13509e-07	-5.64297e-08	-3.78864e-08	-1.38806e-08	1.20973e-09
	-1.67991e-07	-5.38932e-08	-3.77169e-08	-1.55662e-08	1.30896e-09
	-1.21793e-07	-5.0752e-08	-3.62921e-08	-1.56184e-08	2.26679e-10
	-7.76373e-08	-4.70527e-08	-3.36828e-08	-1.3822e-08	-1.66254e-09
	-3.63993e-08	-4.31895e-08	-3.00303e-08	-1.18051e-08	-3.02233e-09
	-6.84143e-11	-3.9421e-08	-2.53478e-08	-1.20255e-08	-3.05427e-09
	3.01389e-08	-3.56311e-08	-2.19e-08	-1.47379e-08	-1.76822e-09
	5.58727e-08	-3.13221e-08	-2.17605e-08	-1.64378e-08	3.41919e-10
	7.82887e-08	-2.64081e-08	-2.25209e-08	-1.3437e-08	2.25841e-09
	9.69171e-08	-2.15074e-08	-1.86482e-08	-7.2721e-09	2.6773e-09
	1.11946e-07	-1.6799e-08	-1.05535e-08	-3.80029e-09	1.52701e-09
	1.24681e-07	-1.17124e-08	-5.82522e-09	-5.62619e-09	2.10046e-10
	1.35826e-07	-6.20884e-09	-8.24762e-09	-8.44613e-09	-4.20834e-12
	1.44371e-07	-9.59068e-10	-1.15452e-08	-6.78702e-09	7.54951e-10
	1.48349e-07	3.7941e-09	-7.83092e-09	-1.10899e-09	1.38973e-09
	1.46458e-07	8.21989e-09	1.68435e-09	2.52778e-09	1.03943e-09
	1.38878e-07	1.22845e-08	8.46756e-09	7.80266e-10	9.83471e-11
	1.26817e-07	1.59473e-08	7.76254e-09	-2.76075e-09	-9.02658e-11
	1.11759e-07	1.93437e-08	3.91487e-09	-2.08176e-09	1.22273e-09
	9.5279e-08	2.2485e-08	4.14251e-09	4.09186e-09	3.32956e-09
	7.91629e-08	2.49789e-08	9.8662e-09	1.03089e-08	4.69719e-09
	6.5101e-08	2.63275e-08	1.60327e-08	1.07528e-08	4.20612e-09
	5.40244e-08	2.646e-08	1.77848e-08	5.72854e-09	1.97032e-09
	4.58248e-08	2.58197e-08	1.5196e-08	1.13619e-09	-6.57061e-10
	3.98267e-08	2.49319e-08	1.2125e-08	2.15909e-09	-1.76124e-09
	3.55091e-08	2.40042e-08	1.21408e-08	8.09572e-09	1.07368e-10
	3.28115e-08	2.29656e-08	1.58676e-08	1.44165e-08	4.31782e-09
	3.19614e-08	2.17273e-08	2.06853e-08	1.61608e-08	7.90035e-09
	3.31811e-08	2.03178e-08	2.23795e-08	1.12711e-08	7.84002e-09
	3.64362e-08	1.88815e-08	1.88029e-08	3.12611e-09	3.94567e-09
	4.11512e-08	1.75989e-08	1.28005e-08	-9.43247e-10	-4.63303e-10
	4.60742e-08	1.64801e-08	9.98477e-09	2.90637e-09	-1.4643e-09
	4.97423e-08	1.52055e-08	1.2302e-08	9.48303e-09	1.55631e-09
	5.15438e-08	1.32916e-08	1.50347e-08	1.03421e-08	5.36609e-09
	5.24543e-08	1.05498e-08	1.26786e-08	3.67741e-09	6.25775e-09
	5.43581e-08	7.5104e-09	7.11279e-09	-2.2773e-09	3.65768e-09
	5.80838e-08	5.24676e-09	5.99952e-09	7.18524e-11	7.03105e-11
	6.18406e-08	4.44667e-09	1.18953e-08	7.55087e-09	-1.97632e-09
	6.18582e-08	4.71456e-09	1.70851e-08	1.06965e-08	-2.47496e-09
	5.51684e-08	5.01318e-09	1.25008e-08	5.81202e-09	-3.15662e-09
	4.2252e-08	4.59442e-09	-2.30562e-10	-7.47093e-10	-5.26501e-09
	2.70138e-08	3.50588e-09	-9.35175e-09	-9.79398e-10	-8.46556e-09
	1.38145e-08	2.2951e-09	-6.68958e-09	4.36974e-09	-1.1292e-08
	4.06411e-09	8.59351e-10	1.93062e-09	7.32351e-09	-1.25082e-08
	-4.66243e-09	-1.59523e-09	3.20447e-09	1.84477e-09	-1.20221e-08
	-1.63938e-08	-5.75694e-09	-7.41822e-09	-1.02241e-08	-1.15202e-08
	-3.3672e-08	-1.15073e-08	-2.02107e-08	-2.21048e-08	-1.37273e-08
	-5.62427e-08	-1.83995e-08	-2.44892e-08	-2.95429e-08	-2.04746e-08
	-8.20627e-08	-2.67141e-08	-2.29366e-08	-3.38281e-08	-3.14835e-08
	-1.09163e-07	-3.82616e-08	-2.88382e-08	-4.04641e-08	-4.52799e-08
	-1.37085e-07	-5.59123e-08	-5.05643e-08	-5.55602e-08	-6.21134e-08
	-1.67836e-07	-8.25831e-08	-8.5057e-08	-8.32337e-08	-8.60722e-08
	-2.06499e-07	-1.21381e-07	-1.27575e-07	-1.24929e-07	-1.23524e-07
	-2.61147e-07	-1.76995e-07	-1.81764e-07	-1.81551e-07	-1.79735e-07
	-3.4209e-07	-2.5717e-07	-2.58926e-07	-2.58644e-07	-2.59367e-07
	-4.61355e-07	-3.73585e-07	-3.73015e-07	-3.70688e-07	-3.71819e-07
	-6.33444e-07	-5.42656e-07	-5.4063e-07	-5.39196e-07	-5.35588e-07
	-8.77876e-07	-7.87288e-07	-7.84497e-07	-7.87433e-07	-7.77894e-07
	-1.22402e-06	-1.14017e-06	-1.13643e-06	-1.14216e-06	-1.13313e-06
	-1.71873e-06	-1.64881e-06	-1.64249e-06	-1.64627e-06	-1.64563e-06
	-2.43584e-06	-2.38276e-06	-2.37372e-06	-2.3732e-06	-2.3797e-06
	-3.48478e-06	-3.44415e-06	-3.43732e-06	-3.43369e-06	-3.43572e-06
	-5.01872e-06	-4.98209e-06	-4.98388e-06	-4.97928e-06	-4.96698e-06
	-7.25002e-06	-7.21259e-06	-7.22135e-06	-7.21806e-06	-7.19471e-06
	-1.04838e-05	-1.04481e-05	-1.04523e-05	-1.0453e-05	-1.04323e-05
	-1.51734e-05	-1.51438e-05	-1.5134e-05	-1.51391e-05	-1.51324e-05
	-2.19951e-05	-2.19691e-05	-2.19497e-05	-2.19542e-05	-2.19622e-05
	-3.19489e-05	-3.19155e-05	-3.19003e-05	-3.1897e-05	-3.19107e-05
	-4.65171e-05	-4.64631e-05	-4.64594e-05	-4.6447e-05	-4.6455e-05
	-6.79304e-05	-6.78459e-05	-6.7848e-05	-6.78336e-05	-6.78298e-05
	-9.96183e-05	-9.94918e-05	-9.94911e-05	-9.94809e-05	-9.94696e-05
